v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,0.0
-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,0.0
-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,0.0
-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,0.0
-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,0.0
-0.0195323,-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,0.0
-0.0245705,-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,0.0
-0.0258047,-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,0.0
-0.0334004,-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,0.0
-0.0413653,-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,0.0
-0.0478613,-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,0.0
-0.0541566,-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,0.0
-0.0499528,-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,0.0
-0.0503607,-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,0.0
-0.0616737,-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,0.0
-0.0625763,-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,0.0
-0.0556305,-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,0.0
-0.0630382,-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,0.0
-0.048852,-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,0.0
-0.0448727,-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,0.0
-0.0430632,-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,0.0
-0.0344161,-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,-0.0340861,0.0
-0.0433418,-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,-0.0340861,-0.0483983,0.0
-0.0418033,-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,-0.0340861,-0.0483983,-0.0331734,0.0
-0.0418125,-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,-0.0340861,-0.0483983,-0.0331734,-0.0417329,0.0
-0.0293429,-0.0281239,-0.0243803,-0.0357691,-0.0324407,-0.0340861,-0.0483983,-0.0331734,-0.0417329,-0.0313661,0.0
